Title,imdbID
Cock Crows at Eleven,tt0077726
Could It Happen Here?,tt0076218
#DUPE#,tt0080796
God's Angry Man,tt0080796
Fred Rogers: America's Favorite Neighbor,tt0433376
Behind the Rising Sun,tt0035669
Underground,tt0034337
Pillow to Post,tt0037990
Janie Gets Married,tt0038652
Lone Star,tt0043751
Ice Palace,tt0053936
Young Rebel,tt0060227
Taste of Vengeance,tt0063763
Overrun!,tt0064964
Alleluja & Sartana Are Sons... Sons of God,tt0068723
A Virgin in the Family,tt0153520
Skin 'em Alive,tt0203090
Rolf,tt0200049
They Found Hell,tt5113926
"Anna, quel particolare piacere",tt0071147
Glamour Boy,tt0033666
Under the Gun,tt0043086
The Young Land,tt0053461
1944,tt3213684
Double Bang,tt0251057
Zombie Massacre 2: Reich of the Dead,tt4117510
Patatje Oorlog,tt1954407
Pope John Paul II,tt0475999
Hide Away,tt1536374
Massacre in Rome,tt0070592
Nymph,tt1424366
Sex Pot,tt1473801
The Illiterate One,tt0053600
Raquel's Shoeshiner,tt0049023
Official Rejection,tt0780577
Go Goa Gone,tt2436516
Criminal Ways,tt0331072
Money for Nothing: Inside the Federal Reserve,tt2752724
The Vultures,tt0087742
Forest of the Damned,tt0417686
Aanmodderfakker,tt3983266
The Collectors,tt0174557
9/11: The Falling Man,tt0810746
Skola princu,tt1941653
Punktchen and Anton,tt0046218
Phantom Boy,tt1856057
Les Cowboys,tt4228294
Alive,tt0880504
Master and Tatyana,tt4640564
The Best of Men,tt2374835
La sixième face du pentagone,tt0063609
E-clip-se,tt3144708
Bone Tomahawk,tt2494362
Paul and Michelle,tt0071978
Friends,tt0067118
Paranormal Activity: The Ghost Dimension,tt2473510
Pyaar Ka Punchnama 2,tt4430136
A Chinese Ghost Story,tt1861421
Imagination,tt0970519
The Edge of Dreaming,tt1609962
The Chinese Botanist's Daughters,tt0425985
The Secret Life of Plants,tt0078217
Canadian Wilderness,tt0060886
The Loreley's Grasp,tt0071535
The Possessed,tt0071465
The Night of the Sorcerers,tt0066144
Night of the Seagulls,tt0073461
The Sea Serpent,tt0088089
The House That Screamed,tt0064888
Hunchback of the Morgue,tt0068772
Tiki Tiki,tt0191563
Blinky Bill the Movie,tt3700456
N: The Madness of Reason,tt3514982
A Nightingale Falling,tt2909748
Jem and the Holograms,tt3614530
The 33,tt2006295
Blood of My Blood,tt2922590
Journey to the Shore,tt4173478
Patrick's Day,tt2889112
Devotion,tt0331231
Self Made,tt3751304
The Genius Club,tt0499484
Peak: The Rescuers,tt1584921
Railways,tt1292561
The Watermen,tt1715223
SuckSeed,tt1869682
Ao: The Last Hunter,tt1526578
Homeland,tt2994962
Ghost Shark,tt2600742
Pee Mak,tt2776344
Le rossignol,tt0457121
Suburra,tt4025514
Amy Schumer: Live at the Apollo,tt4909348
They Look Like People,tt4105970
The Christmas Card,tt0783494
Big Bird in China,tt0371576
Revelation,tt0278675
Extraordinary Tales,tt3454574
The Snow Queen 2,tt3477554
Colt 45,tt2113636
Just the Vampire Hunter,tt2066900
SuperBob,tt3055402
David,tt0118933
Word of Honor,tt0369059
Howl,tt2393827
Barbie & Her Sisters in the Great Puppy Adventure,tt5042426
Varian's War: The Forgotten Hero,tt0245540
If Tomorrow Comes,tt0090455
From Mexico with Love,tt0457355
Cenizas eternas,tt1734417
Liz in September,tt2325833
Losing Ground,tt0084269
Looking for Langston,tt0095545
Fireworks,tt0039383
Pedro,tt1281383
Hard,tt0193997
Sugar Coated,tt4425138
Monopol,tt0117078
Consequences,tt3176134
Bir Avuç Deniz,tt1807984
The Wings of the Night,tt1537772
Beni Unutma,tt2114510
My World,tt3159564
The Butterfly's Dream,tt2608224
Rough Air: Danger on Flight 534,tt0268586
Fathers & Daughters,tt2582502
Curve,tt3212904
Night at the Golden Eagle,tt0250617
K-9: P.I.,tt0328007
K-9000,tt0102177
The Dressmaker,tt2910904
Framed for Murder,tt0878673
Stranger at the Door,tt0385255
Her Perfect Spouse,tt0377102
Sharpshooter,tt0977680
Half Past Dead 2,tt0871867
Ripper,tt0268579
Ants!,tt0076214
Lonesome Ghosts,tt0029161
The Big Bad Wolf,tt0024886
Gulliver Mickey,tt0025211
Ye Olden Days,tt0024792
Mickey's Good Deed,tt0023215
Babes in the Woods,tt0022647
Flowers and Trees,tt0022899
Mickey's Orphans,tt0022147
Three Little Wolves,tt0028368
Little Hiawatha,tt0029149
Magician Mickey,tt0029188
Three Blind Mouseketeers,tt0028365
Alpine Climbers,tt0027281
Thru the Mirror,tt0028378
Mickey's Polo Team,tt0027963
Three Orphan Kittens,tt0027100
Pluto's Judgement Day,tt0026872
Who Killed Cock Robin?,tt0027212
The Flying Mouse,tt0025126
The Mad Doctor,tt0024285
Building a Building,tt0023854
The Forgotten Ones,tt1308169
Arena,tt0045515
Balto III: Wings of Change,tt0423849
Bear,tt1468703
Bedlam,tt1784359
Bigfoot,tt1294144
Bigfoot,tt0065470
Bigfoot,tt0834897
Crescendo,tt0064188
Croczilla,tt2354196
Deep in the Darkness,tt2994948
Assignment Terror,tt0064687
Dysfunctional Friends,tt1653002
Films of Fury: The Kung Fu Movie Movie,tt1779401
Fists of Fury II,tt0074313
Fist of Fury 1991,tt0103296
Fist of Fury III,tt0080742
Fists of Fury 2,tt0074204
Shaolin Martial Arts,tt0071619
Girl Rush,tt0036865
Give Us This Day,tt0041416
Holiday for Sinners,tt0044715
Live Wires,tt0038699
Mommy,tt0113843
Monster Dog,tt0087616
Needle,tt1545315
Nowitzki: The Perfect Shot,tt3626804
Octopus,tt0221905
Over the Edge,tt2015474
Robin Hood of El Dorado,tt0028197
Safelight,tt2190467
Scar Tissue,tt2095762
Sci-fighters,tt0117566
Strictly Business,tt0102996
The Battle at Apache Pass,tt0044399
The Hammer of God,tt0065999
The Diplomat,tt1090903
The Family Secret,tt0043521
The Sound and the Fury,tt3026144
The Trail of '98,tt0019489
Twice Upon a Time,tt0774756
Uncertain Glory,tt0037414
Unidentified,tt0460975
Where the Spies Are,tt0059905
Why Horror?,tt3135424
Now Add Honey,tt2577854
Yearning,tt0058349
Balibo,tt1111876
Joshua,tt0074719
Fenomenal and the Treasure of Tutankamen,tt0062964
Dial: Help,tt0095952
"Gungala, the Black Panther Girl",tt0063038
Vacanze sulla Costa Smeralda,tt0063753
Zenabel,tt0065240
Body Count,tt0090788
Waves of Lust,tt0073485
Concorde Affaire '79,tt0078989
The Lone Runner,tt0091425
Malacrianza,tt3279818
Tormented,tt2726270
Johan Falk: De 107 patrioterna,tt2239096
Inugami,tt0277044
The Triangle,tt0271237
Department Q: The Absent One,tt3140100
Scarewaves,tt3666644
Forever,tt2555652
Artificial Paradises,tt2102396
"Secrets, Objects",tt1972749
Lust of the Vampire,tt0049429
Erik the Conqueror,tt0055022
Four Times that Night,tt0069141
The House of Exorcism,tt3420392
Knives of the Avenger,tt0059045
Savage Gringo,tt0060901
The Road to Fort Alamo,tt0058618
The Driver's Seat,tt0071442
"Metti, una sera a cena",tt0064660
The Divine Nymph,tt0079058
Trumbo,tt3203606
An Angel for Satan,tt0060109
Crypt of the Vampire,tt0057280
Panic Button,tt0058446
Two Sons of Ringo,tt0061598
The Moment to Kill,tt0063319
Find a Place to Die,tt0063158
Guns for Dollars,tt0069366
A Bullet for a Stranger,tt0067142
His Name Was Holy Ghost,tt0065991
Return of Halleluja,tt0069493
"Holy God, Here Comes the Passatore!",tt0068344
They Called Him the Player with the Dead,tt0071766
"Di Tresette ce n'è uno, tutti gli altri son nessuno",tt0071417
La signora gioca bene a scopa?,tt0072160
Convoy Buddies,tt0073713
The Diamond Peddlers,tt0073854
L'insegnante balla... con tutta la classe,tt0077736
Prestami tua moglie,tt0081370
Rat Man,tt0095942
My Wife Goes Back to School,tt0082742
Pierino medico della SAUB,tt0082905
The Exterminators of the Year 3000,tt0085514
All Hallows' Eve,tt2900624
Veliki transport,tt0086531
Nightkill,tt0081232
City on Fire,tt0078976
The Greek Tycoon,tt0077636
Three Dangerous Ladies,tt0441697
The Comedy Man,tt0056942
Hell Boats,tt0065825
Haze,tt0491399
Billboard Dad,tt0167049
Our Lips Are Sealed,tt0270560
The Challenge,tt0365043
Delhi Safari,tt1172587
Matrubhoomi: A Nation Without Women,tt0379375
Yolngu Boy,tt0266078
The Land of Smiles,tt4342172
Foodies: The Culinary Jet Set,tt3400460
24 Days,tt3600588
Ghosts of Ole Miss,tt2356304
Long Weekend,tt1098356
Hollywood Hong-Kong,tt0290654
Marguerite,tt4428788
Rubberneck,tt2292903
Lake Placid 2,tt0974583
Lake Placid 3,tt1499249
Lake Placid: The Final Chapter,tt2117905
Colpo gobbo all'italiana,tt0055856
I due della legione,tt0055937
Uno strano tipo,tt0057535
Oh! Those Most Secret Agents,tt0058885
Two Public Enemies,tt0059132
I due parà,tt0060352
How We Robbed the Bank of Italy,tt0060253
The Brute and the Beast,tt0061074
"Il lungo, il corto, il gatto",tt0061925
Operazione San Pietro,tt0061324
The Eroticist,tt0068193
Challenge to White Fang,tt0072085
The Devil's Honey,tt0090903
Aenigma,tt0092516
Il fantasma di Sodoma,tt0095132
Murder-Rock: Dancing Death,tt0087759
Touch of Death,tt0095941
Dracula in the Provinces,tt0072771
My Sister in Law,tt0075101
The Psychic,tt0075614
Silver Saddle,tt0078224
Demonia,tt0094997
Kabukichô Love Hotel,tt3876372
My Man,tt2763746
Night Slaves,tt0066140
La buca,tt3463244
Soldier of God,tt0458485
Lovemilla,tt3674410
"Theodora, Slave Empress",tt0047567
The White Warrior,tt0052538
Samson and the 7 Miracles of the World,tt0055114
The Witch's Curse,tt0057268
Gold for the Caesars,tt0057391
Double Face,tt0063979
Les Misérables,tt0039629
Trap for the Assassin,tt0061116
Ring of Darkness,tt0131510
I vizi morbosi di una governante,tt0155360
Operation White Shark,tt0060056
Hotel Fear,tt0076884
Django Kills Softly,tt0061404
La vendetta di Lady Morgan,tt0166390
Terror-Creatures from the Grave,tt0060049
The Tall Women,tt0060430
The Three Avengers,tt0058651
Left Handed Johnny West,tt0059337
This Time I'll Make You Rich,tt0072055
Il prato macchiato di rosso,tt0347808
Libido,tt0061906
Amore e morte nel giardino degli dei,tt0166077
Libidine,tt0125831
Baby Love,tt0078819
The Day the Sky Exploded,tt0051951
Werewolf in a Girls' Dormitory,tt0055106
What Ever Happened to Baby Toto?,tt0057938
Bali,tt0123909
Bloody Che Contra,tt0064157
Giallo a Venezia,tt0079207
Batton Story,tt0074673
Cold and Dark,tt0387126
Idaho Transfer,tt0071647
Death Game,tt0075921
Divorce Corp,tt2636456
War of the Buttons,tt1861375
War of the Buttons,tt1837587
Killer Crush,tt3922474
Reluctant Witness,tt3661236
I Believe in Unicorns,tt1141702
Letters from the Big Man,tt1783331
Paul McCartney Really Is Dead: The Last Testament of George Harrison,tt1683472
Witch Hunt,tt0187598
Five Thirteen,tt1536051
The Grief of Others,tt3545324
Huie's Sermon,tt0080900
Herdsmen of the Sun,tt0098669
The Dark Glow of the Mountains,tt0087317
American Warships,tt2175927
Cruel & Unusual,tt2379080
"Il ricco, il povero e il maggiordomo",tt4229938
Elephant,tt0097270
Halloween with the New Addams Family,tt0126771
Treevenge,tt1343750
Wolf Warrior,tt3540136
Rubble Kings,tt1730714
Bianco Apache,tt0090652
Scalps,tt0091897
I sette magnifici gladiatori,tt0086289
Women's Prison Massacre,tt0085250
Rats: Night of Terror,tt0086176
Strike Commando,tt0094059
Robowar - Robot da guerra,tt0096000
Strike Commando 2,tt0098398
Shocking Dark,tt0098321
Madness,tt0110707
Cruel Jaws,tt0112747
Privè,tt0400155
Capriccio veneziano,tt0407623
Belle da morire,tt0421710
Zombies: The Beginning,tt1043585
In the Land of the Cannibals,tt0420728
Nero and Poppea - An Orgy of Power,tt0131496
Libidomania,tt0261985
The Other Hell,tt0080362
"Armida, il dramma di una sposa",tt0259196
"Cuginetta, amore mio!",tt0074364
Caligula and Messalina,tt0083710
Concussion,tt3322364
The Vampire and the Ballerina,tt0052555
The Monster of the Opera,tt0058377
Sheriff Won't Shoot,tt0060970
Mondo pazzo... gente matta!,tt0188064
Mania,tt0198708
The Phoenix Incident,tt4341532
Wam Bam Thank You Spaceman,tt0070910
Committed,tt0094900
Paper Tiger,tt0073511
Blue Fin,tt0077249
La grande sauterelle,tt0061729
The Rest Is Silence,tt0053217
Bachelor of Hearts,tt0051391
Chance Meeting,tt0052634
Three Fables of Love,tt0056388
The Uninhibited,tt0059589
Special Section,tt0073679
The Dominici Affair,tt0068176
Otley,tt0064775
A Severed Head,tt0067738
Catch Me a Spy,tt0067297
To Russia... With Elton,tt0245509
Hilda Crane,tt0049317
The View from Pompey's Head,tt0048788
Prince of Players,tt0048510
The Exorcism of Molly Hartley,tt3800796
Seven Days Somewhere Else,tt0188194
Comrades,tt0064121
United Passions,tt2814362
Dahshat,tt0259958
Detective K: Secret of Virtuous Widow,tt1832381
Bronco Bullfrog,tt0064111
Killer Tattoo,tt0282658
Yaji and Kita: The Midnight Pilgrims,tt0468975
Xin zha shi xiong zhui nu zai,tt0115004
The Peanuts Movie,tt2452042
Varsham,tt4176604
Sandesham,tt0353975
Making a Living,tt0004288
The Lies of the Victors,tt3341718
An Autumn's Tale,tt0093426
Just Once More,tt0055840
Bloodsport: The Dark Kumite,tt0172184
King of the Gypsies,tt0077807
The Haunting of Whaley House,tt2396701
Am I Beautiful?,tt0144106
Skinwalker Ranch,tt2881698
The Devil's Needle,tt0006589
Children of Eve,tt0005084
Jack Frusciante è uscito dal gruppo,tt0116672
Song of Napoli,tt3425772
Everything You Want,tt0403237
The Sun King,tt0403522
Living It Up,tt0047184
Batkid Begins: The Wish Heard Around the World,tt3884528
Cover Up,tt0041263
The Butcher of Prague,tt1754123
"Dom, kotoryy postroil Svift",tt0085452
Formula of Love,tt0216755
Homebodies,tt0071617
"Poor, Poor Pavel",tt0372166
Posledniy dyuym,tt0167346
D'artagnan and Three Musketeers,tt0076998
Antikiller,tt0325005
High Rollers,tt0076101
Koroli i kapusta,tt0177892
Sentimentalnyy roman,tt0075190
Little Tragedies,tt0078648
Looking for Lola,tt0123975
Starshaya sestra,tt0061028
Starshiy syn,tt0073743
OceanWorld 3D,tt1249415
Odnazhdy dvadtsat let spustya,tt0081262
A Man from Boulevard des Capucines,tt0092745
The Adventures of Sherlock Holmes and Dr. Watson: The Hound of the Baskervilles,tt0083100
Cinderella,tt0168269
Pervyy uchitel,tt0059585
Four Winds of Heaven,tt0056269
31 iyunya,tt0077114
Slyozy kapali,tt0084696
"Troe v lodke, ne schitaya sobaki",tt0230898
Closed Circuit,tt0077337
Sorok pervyy,tt0017418
Quartier lointain,tt1266037
"Naval Cadets, Charge!",tt0125111
Neulovimye mstiteli,tt0060747
A Nymphoid Barbarian in Dinosaur Hell,tt0102569
Death Valley,tt0083805
Children...,tt1861982
Classmates,tt4373868
Lokmanya Ek Yugpurush,tt4219894
Sandook,tt4635162
Baji,tt3919208
Lai Bhaari,tt3850798
Rege,tt4019578
Poshter Boyz,tt3980868
Duniyadari,tt3121604
Premachi Goshta,tt2878406
Time Please,tt3021806
Zapatlela 2,tt3319518
Prem Mhanje Prem Mhanje Prem Asta,tt3360350
Yedyanchi Jatra,tt2290845
Shikshanachya Aaicha Gho,tt2321513
Kshanbhar Vishranti,tt2022444
Agadbam,tt2606516
Zenda,tt2343847
Be dune saade chaar,tt3783464
Gaiir,tt3610936
Valu,tt1213838
Zabardast,tt1219390
Jatra: Hyalagaad Re Tyalagaad,tt1634331
Hee Porgi Kunachi,tt0833463
Dombivli Fast,tt0833444
Dhadakebaaz,tt0233562
Ashi Hi Banwa Banwi,tt0267277
Padosan,tt0063404
Ittefaq,tt0064506
Mera Naam Joker,tt0066070
Haathi Mere Saathi,tt0272118
Benaam,tt0071205
Jadu Tona,tt0245977
Baton Baton Mein,tt0157339
Jaani Dushman,tt0079355
Khubsoorat,tt0244585
Red Rose,tt0156014
Saboot,tt0253618
Naram Garam,tt0082796
Jaane Bhi Do Yaaro,tt0085743
Masoom,tt0085913
Hero,tt0123102
Rang Birangi,tt0086170
Purana Mandir,tt0253514
Khamosh,tt0089413
Arjun,tt0266260
Chameli Ki Shaadi,tt0090812
Anubhav,tt0395453
Karma,tt0091328
Tahkhana,tt0260411
Mr. India,tt0093578
Tezaab,tt0096252
Rolling in Money,tt0300160
Veerana,tt0260494
Maine Pyar Kiya,tt0100095
Bandh Darwaza,tt0259877
Shaitani Ilaaka,tt0261296
Saajan,tt0102825
100 Days,tt0101244
Phool Aur Kaante,tt0254683
Heart,tt0267617
Jo Jeeta Wohi Sikandar,tt0104561
Suryavanshi,tt0105500
Chamatkar,tt0126234
Aankhen,tt0106204
Hum Hain Rahi Pyar Ke,tt0107166
King Uncle,tt0107321
Khal Nayak,tt0107311
Waqt Hamara Hai,tt0290331
The Lady in Question,tt0032686
Meet the Patels,tt2378401
The Legendary Giulia and Other Miracles,tt3809308
Natale in crociera,tt1065329
The Inside of the White Slave Traffic,tt0003016
A Brief Season,tt0128974
Three Men in a Boat,tt0073803
The Ghost of Flight 401,tt0077610
Blue Mountain State: The Rise of Thadland,tt3748440
Bare,tt3741316
Septic Man,tt2574666
Suhaag,tt0111308
Krantiveer,tt0110280
Gopi Kishan,tt0109922
Baazi,tt0121989
Barsaat,tt0112459
Takkar,tt0135666
Sapoot,tt0135641
Khamoshi: The Musical,tt0116763
Loafer,tt0116898
Raja Hindustani,tt0117437
Jeet,tt0116690
Agni Sakshi,tt0115484
Ghatak: Lethal,tt0116407
Chachi 420,tt0233422
Dil To Pagal Hai,tt0118983
Bhai,tt0135161
Judwaa,tt0119428
Gupt: The Hidden Truth,tt0119239
Daud: Fun on the Run,tt0118931
Aflatoon,tt0225029
Bade Miyan Chote Miyan,tt0118673
China Gate,tt0210609
Pyaar Kiya To Darna Kya,tt0173080
Soldier,tt0211634
Sharpe's Company,tt0111156
On Football,tt4881032
The Last House on Cemetery Lane,tt3144266
Krampus: The Reckoning,tt4820312
Isdraken,tt2184211
11 Minutes,tt3865478
When the Iron Bird Flies: Tibetan Buddhism Arrives in the West,tt2445488
Do I Sound Gay?,tt3997238
Delta Fox,tt0075929
Running Cool,tt0108006
Gatorbait II: Cajun Justice,tt0094588
Rocktober Blood,tt0176097
'Gator Bait,tt0074080
The Single Girls,tt0070697
"Red, White and Blue",tt0067660
That's It,tt1424746
"Jinxy Jenkins, Lucky Lou",tt3637028
Princes and Princesses,tt0229664
The Hallow,tt2474976
The Boy and the Beast,tt4272866
Toilet,tt1603933
This Changes Everything,tt1870548
I Learn America,tt2112170
A Woman's Way,tt1332125
Witch from Nepal,tt0089861
Sharpe's Enemy,tt0111157
Traceless,tt1594534
The Meeting Place Cannot Be Changed,tt0078655
Master i Margarita,tt0403783
På palmblad och rosor,tt0156917
Eu Não Faço a Menor Ideia do Que Eu Tô Fazendo Com a Minha Vida,tt3329956
Sem Pena,tt3727096
Seasick,tt0117026
The Woman Hunt,tt0069509
Stray Dog,tt3263430
Homecoming,tt3358304
Dream Driven,tt4103474
Cheap Smokes,tt0245910
Containment,tt3561236
Lotus Eaters,tt1734580
Southwest,tt2167895
Henrietta,tt0085667
Taal,tt0152836
Hum Saath-Saath Hain: We Stand United,tt0216817
Jaanam Samjha Karo,tt0226847
Dil Kya Kare,tt0216707
Kaun?,tt0195002
Pyaar Koi Khel Nahin,tt0209263
Hogi Pyaar Ki Jeet,tt0281913
Biwi No. 1,tt0207341
Hello Brother,tt0233856
Kartoos,tt0220594
Mast,tt0214931
Kachche Dhaage,tt0206067
Deewane,tt0255097
Dhadkan,tt0255111
Khiladi 420,tt0255305
Kurukshetra,tt0255309
Mela,tt0232079
Refugee,tt0250690
Kya Kehna,tt0250483
Fiza,tt0248012
Bichhoo,tt0252277
Every Heart That Loves,tt0250415
Call,tt0218533
Beti No. 1,tt0286504
Khauff,tt0220596
Jis Desh Mein Ganga Rehta Hain,tt0263491
Hum To Mohabbat Karega,tt0249588
Badal,tt0247944
Sharpe's Honour,tt0111158
A Dangerous Game,tt3714626
Aim High in Creation,tt2310800
Mr. Dynamite: The Rise of James Brown,tt3626440
The Falling,tt3294200
